ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,RequirementType,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
84,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.3.4.3.15,Event Headline Filter,Request Message,O,Yes / No,,TMDD_N5R79_Event_Headline_Filter_Supported,FALSE,TMDD_N5R79_Event_Headline_Filter_Parameter,,TMDD_N5_Flag,FALSE
85,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.3.9.5,Contents of the Event Index Information,Response Message,M,Yes,,TMDD_N5R217_Contents_of_the_Event_Index_Information_Supported,TRUE,TMDD_N5R217_Contents_of_the_Event_Index_Information_Parameter,,TMDD_N5_Flag,FALSE
86,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.3.9.5.1,Required Event Index Information Content,Response Message,M,Yes,,TMDD_N5R218_Required_Event_Index_Information_Content_Supported,TRUE,TMDD_N5R218_Required_Event_Index_Information_Content_Parameter,,TMDD_N5_Flag,FALSE
87,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.3.9.5.2.1,Event URL File Update Date and Time Information,Response Message,O,Yes / No,,TMDD_N5R219_Event_URL_File_Update_Date_and_Time_Information_Supported,FALSE,TMDD_N5R219_Event_URL_File_Update_Date_and_Time_Information_Parameter,,TMDD_N5_Flag,FALSE
88,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.3.9.5.2.2,Event URL Reference Medium,Response Message,O,Yes / No,,TMDD_N5R220_Event_URL_Reference_Medium_Supported,FALSE,TMDD_N5R220_Event_URL_Reference_Medium_Parameter,,TMDD_N5_Flag,FALSE
89,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N5R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N5R13_Contents_of_the_Error_Report_Parameter,,TMDD_N5_Flag,FALSE
90,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N5R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N5R14_Required_Error_Report_Contents_Parameter,,TMDD_N5_Flag,FALSE
91,2.3.3.1,Need For An Index of Events,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N5R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N5R15_Restrictions___Error_Report_Parameter,,TMDD_N5_Flag,FALSE
92,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.1,Send Event Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N6R57_Send_Event_Information_Upon_Request_Supported,TRUE,TMDD_N6R57_Send_Event_Information_Upon_Request_Parameter,60000,TMDD_N6_Flag,FALSE
93,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.2,Publish Event Information,Dialogs,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 100 ms) after the information is updated in the owner center. See Section 3.4.1.,TMDD_N6R58_Publish_Event_Information_Supported,FALSE,TMDD_N6R58_Publish_Event_Information_Parameter,90000,TMDD_N6_Flag,FALSE
94,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.3,Subscribe to Event Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N6R59_Subscribe_to_Event_Information_Supported,FALSE,TMDD_N6R59_Subscribe_to_Event_Information_Parameter,60000,TMDD_N6_Flag,FALSE
95,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4,Contents of Event Information Request,Request Message,M,Yes,,TMDD_N6R60_Contents_of_Event_Information_Request_Supported,TRUE,TMDD_N6R60_Contents_of_Event_Information_Request_Parameter,,TMDD_N6_Flag,FALSE
96,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.1,Required Event Information Request Content,Request Message,M,Yes,,TMDD_N6R61_Required_Event_Information_Request_Content_Supported,TRUE,TMDD_N6R61_Required_Event_Information_Request_Content_Parameter,,TMDD_N6_Flag,FALSE
97,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.2.1,Authentication - Events (AuthEvents),Request Message,O,Yes / No,,TMDD_N6R62_Authentication___Events__AuthEvents__Supported,FALSE,TMDD_N6R62_Authentication___Events__AuthEvents__Parameter,,TMDD_N6_Flag,FALSE
98,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.2.1.1,Operator Identifier - Events,Request Message,AuthEvents:O,Yes / No / NA,,TMDD_N6R63_Operator_Identifier___Events_Supported,FALSE,TMDD_N6R63_Operator_Identifier___Events_Parameter,,TMDD_N6_Flag,FALSE
99,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.2.2,Requesting Organization,Request Message,O,Yes / No,,TMDD_N6R64_Requesting_Organization_Supported,FALSE,TMDD_N6R64_Requesting_Organization_Parameter,,TMDD_N6_Flag,FALSE
100,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.1,Event Unique Identifier Filter,Request Message,O,Yes / No,,TMDD_N6R65_Event_Unique_Identifier_Filter_Supported,FALSE,TMDD_N6R65_Event_Unique_Identifier_Filter_Parameter,,TMDD_N6_Flag,FALSE
101,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.2,Event Response Plan Identifier Filter,Request Message,O,Yes / No,,TMDD_N6R66_Event_Response_Plan_Identifier_Filter_Supported,FALSE,TMDD_N6R66_Event_Response_Plan_Identifier_Filter_Parameter,,TMDD_N6_Flag,FALSE
102,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.3,Event Category Filter,Request Message,O,Yes / No,,TMDD_N6R67_Event_Category_Filter_Supported,FALSE,TMDD_N6R67_Event_Category_Filter_Parameter,,TMDD_N6_Flag,FALSE
103,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.4,Event Priority Filter,Request Message,O,Yes / No,,TMDD_N6R68_Event_Priority_Filter_Supported,FALSE,TMDD_N6R68_Event_Priority_Filter_Parameter,,TMDD_N6_Flag,FALSE
104,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.5,Event Description Confidence Level Filter,Request Message,O,Yes / No,,TMDD_N6R69_Event_Description_Confidence_Level_Filter_Supported,FALSE,TMDD_N6R69_Event_Description_Confidence_Level_Filter_Parameter,,TMDD_N6_Flag,FALSE
105,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.6,Event Access Level Filter,Request Message,O,Yes / No,,TMDD_N6R70_Event_Access_Level_Filter_Supported,FALSE,TMDD_N6R70_Event_Access_Level_Filter_Parameter,,TMDD_N6_Flag,FALSE
106,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.7,Event Action Flag Filter,Request Message,O,Yes / No,,TMDD_N6R71_Event_Action_Flag_Filter_Supported,FALSE,TMDD_N6R71_Event_Action_Flag_Filter_Parameter,,TMDD_N6_Flag,FALSE
107,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.8,Event Severity Filter,Request Message,O,Yes / No,,TMDD_N6R72_Event_Severity_Filter_Supported,FALSE,TMDD_N6R72_Event_Severity_Filter_Parameter,,TMDD_N6_Flag,FALSE
108,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.9,External Center Organization Filter,Request Message,O,Yes / No,,TMDD_N6R73_External_Center_Organization_Filter_Supported,FALSE,TMDD_N6R73_External_Center_Organization_Filter_Parameter,,TMDD_N6_Flag,FALSE
109,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.10,Event Location Filter,Request Message,O,Yes / No,,TMDD_N6R74_Event_Location_Filter_Supported,FALSE,TMDD_N6R74_Event_Location_Filter_Parameter,,TMDD_N6_Flag,FALSE
110,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.11,Request Start Time Filter,Request Message,O,Yes / No,,TMDD_N6R75_Request_Start_Time_Filter_Supported,FALSE,TMDD_N6R75_Request_Start_Time_Filter_Parameter,,TMDD_N6_Flag,FALSE
111,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.12,Request End Time Filter,Request Message,O,Yes / No,,TMDD_N6R76_Request_End_Time_Filter_Supported,FALSE,TMDD_N6R76_Request_End_Time_Filter_Parameter,,TMDD_N6_Flag,FALSE
112,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.13,Hazardous Material Codes Filter,Request Message,HazMatCode:O,Yes / No / NA,,TMDD_N6R77_Hazardous_Material_Codes_Filter_Supported,FALSE,TMDD_N6R77_Hazardous_Material_Codes_Filter_Parameter,,TMDD_N6_Flag,FALSE
113,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.14,Hazardous Material Placard Codes Filter,Request Message,HazMatPlacard:O,Yes / No / NA,,TMDD_N6R78_Hazardous_Material_Placard_Codes_Filter_Supported,FALSE,TMDD_N6R78_Hazardous_Material_Placard_Codes_Filter_Parameter,,TMDD_N6_Flag,FALSE
114,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.4.3.15,Event Headline Filter,Request Message,O,Yes / No,,TMDD_N6R79_Event_Headline_Filter_Supported,FALSE,TMDD_N6R79_Event_Headline_Filter_Parameter,,TMDD_N6_Flag,FALSE
115,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.5,Contents of the Event Information,Response Message,M,Yes,,TMDD_N6R80_Contents_of_the_Event_Information_Supported,TRUE,TMDD_N6R80_Contents_of_the_Event_Information_Parameter,,TMDD_N6_Flag,FALSE
116,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6,Required Event Information Content,Response Message,M,Yes,,TMDD_N6R81_Required_Event_Information_Content_Supported,TRUE,TMDD_N6R81_Required_Event_Information_Content_Parameter,,TMDD_N6_Flag,FALSE
117,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.1.1,Required Event Message Header Information,Response Message,M,Yes,,TMDD_N6R82_Required_Event_Message_Header_Information_Supported,TRUE,TMDD_N6R82_Required_Event_Message_Header_Information_Parameter,,TMDD_N6_Flag,FALSE
118,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.1.2.1,External Center Organization - Events,Response Message,O,Yes / No,,TMDD_N6R83_External_Center_Organization___Events_Supported,FALSE,TMDD_N6R83_External_Center_Organization___Events_Parameter,,TMDD_N6_Flag,FALSE
119,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.1.2.2,Responding Organization,Response Message,O,Yes / No,,TMDD_N6R84_Responding_Organization_Supported,FALSE,TMDD_N6R84_Responding_Organization_Parameter,,TMDD_N6_Flag,FALSE
120,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.1.2.3,Message Expiry Time,Response Message,O,Yes / No,,TMDD_N6R85_Message_Expiry_Time_Supported,FALSE,TMDD_N6R85_Message_Expiry_Time_Parameter,,TMDD_N6_Flag,FALSE
121,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.2.1,Required Event Reference Information,Response Message,M,Yes,,TMDD_N6R86_Required_Event_Reference_Information_Supported,TRUE,TMDD_N6R86_Required_Event_Reference_Information_Parameter,,TMDD_N6_Flag,FALSE
122,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.2.2.1,Event Response Plan,Response Message,O,Yes / No,,TMDD_N6R87_Event_Response_Plan_Supported,FALSE,TMDD_N6R87_Event_Response_Plan_Parameter,,TMDD_N6_Flag,FALSE
123,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.3.1,Required Event Headline Information,Response Message,M,Yes,,TMDD_N6R88_Required_Event_Headline_Information_Supported,TRUE,TMDD_N6R88_Required_Event_Headline_Information_Parameter,,TMDD_N6_Flag,FALSE
124,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.3.2.1,Event Headline Element,Response Message,O,Yes / No,,TMDD_N6R89_Event_Headline_Element_Supported,FALSE,TMDD_N6R89_Event_Headline_Element_Parameter,,TMDD_N6_Flag,FALSE
125,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1,Event Time (EventTime),Response Message,M,Yes,,TMDD_N6R90_Event_Time__EventTime__Supported,TRUE,TMDD_N6R90_Event_Time__EventTime__Parameter,,TMDD_N6_Flag,FALSE
126,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.1,Required Event Time Information,Response Message,M,Yes,,TMDD_N6R91_Required_Event_Time_Information_Supported,TRUE,TMDD_N6R91_Required_Event_Time_Information_Parameter,,TMDD_N6_Flag,FALSE
127,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.1,Event Valid Period (EventValidPeriod),Response Message,EventTime:O,Yes / No / NA,,TMDD_N6R92_Event_Valid_Period__EventValidPeriod__Supported,FALSE,TMDD_N6R92_Event_Valid_Period__EventValidPeriod__Parameter,,TMDD_N6_Flag,FALSE
128,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.1.1,Required Event Effective Period Information (EffectivePeriod),Response Message,EventValidPeriod:M,Yes / NA,,TMDD_N6R93_Required_Event_Effective_Period_Information__EffectivePeriod__Supported,FALSE,TMDD_N6R93_Required_Event_Effective_Period_Information__EffectivePeriod__Parameter,,TMDD_N6_Flag,FALSE
129,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.1.2.1,Effective Period Qualifier,Response Message,EffectivePeriod:O,Yes / No / NA,,TMDD_N6R94_Effective_Period_Qualifier_Supported,FALSE,TMDD_N6R94_Effective_Period_Qualifier_Parameter,,TMDD_N6_Flag,FALSE
130,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.1.2.2,Days Event Not In Effect,Response Message,EffectivePeriod:O,Yes / No / NA,,TMDD_N6R95_Days_Event_Not_In_Effect_Supported,FALSE,TMDD_N6R95_Days_Event_Not_In_Effect_Parameter,,TMDD_N6_Flag,FALSE
131,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.4,Event Start Date/Time,Response Message,EventTime:O,Yes / No / NA,,TMDD_N6R98_Event_Start_Date_Time_Supported,FALSE,TMDD_N6R98_Event_Start_Date_Time_Parameter,,TMDD_N6_Flag,FALSE
132,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.5,Alternate Start Date/Time,Response Message,EventTime:O,Yes / No / NA,,TMDD_N6R99_Alternate_Start_Date_Time_Supported,FALSE,TMDD_N6R99_Alternate_Start_Date_Time_Parameter,,TMDD_N6_Flag,FALSE
133,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.6,Alternate End Date/Time,Response Message,EventTime:O,Yes / No / NA,,TMDD_N6R100_Alternate_End_Date_Time_Supported,FALSE,TMDD_N6R100_Alternate_End_Date_Time_Parameter,,TMDD_N6_Flag,FALSE
134,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.1.2.11,Roadway Clearance Time,Response Message,EventTime:O,Yes / No / NA,,TMDD_N6R105_Roadway_Clearance_Time_Supported,FALSE,TMDD_N6R105_Roadway_Clearance_Time_Parameter,,TMDD_N6_Flag,FALSE
135,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.2,Element Identifier,Response Message,O,Yes / No,,TMDD_N6R106_Element_Identifier_Supported,FALSE,TMDD_N6R106_Element_Identifier_Parameter,,TMDD_N6_Flag,FALSE
136,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.4,Event Category,Response Message,O,Yes / No,,TMDD_N6R108_Event_Category_Supported,FALSE,TMDD_N6R108_Event_Category_Parameter,,TMDD_N6_Flag,FALSE
137,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.5,Event Source (EventSource),Response Message,O,Yes / No,,TMDD_N6R109_Event_Source__EventSource__Supported,FALSE,TMDD_N6R109_Event_Source__EventSource__Parameter,,TMDD_N6_Flag,FALSE
138,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.5.1,Information Source Organization,Response Message,EventSource:O.6 (1..*),Yes / No / NA,,TMDD_N6R110_Information_Source_Organization_Supported,FALSE,TMDD_N6R110_Information_Source_Organization_Parameter,,TMDD_N6_Flag,FALSE
139,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.5.2,Event Detection Method,Response Message,EventSource:O.6 (1..*),Yes / No / NA,,TMDD_N6R111_Event_Detection_Method_Supported,FALSE,TMDD_N6R111_Event_Detection_Method_Parameter,,TMDD_N6_Flag,FALSE
140,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6,Event Description (EventDescription),Response Message,O,Yes / No,,TMDD_N6R112_Event_Description__EventDescription__Supported,FALSE,TMDD_N6R112_Event_Description__EventDescription__Parameter,,TMDD_N6_Flag,FALSE
141,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6.1,Event Quantity,Response Message,EventDescription:O,Yes / No / NA,,TMDD_N6R113_Event_Quantity_Supported,FALSE,TMDD_N6R113_Event_Quantity_Parameter,,TMDD_N6_Flag,FALSE
142,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6.2,Detour (Detour),Response Message,EventDescription:O,Yes / No / NA,,TMDD_N6R114_Detour__Detour__Supported,FALSE,TMDD_N6R114_Detour__Detour__Parameter,,TMDD_N6_Flag,FALSE
143,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6.2.1,Required Detour Information,Response Message,Detour:M,Yes / NA,,TMDD_N6R115_Required_Detour_Information_Supported,FALSE,TMDD_N6R115_Required_Detour_Information_Parameter,,TMDD_N6_Flag,FALSE
144,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6.2.2.1,Destination,Response Message,Detour:O,Yes / No / NA,,TMDD_N6R116_Destination_Supported,FALSE,TMDD_N6R116_Destination_Parameter,,TMDD_N6_Flag,FALSE
145,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6.2.2.2,Location on Alternate Route,Response Message,Detour:O,Yes / No / NA,,TMDD_N6R117_Location_on_Alternate_Route_Supported,FALSE,TMDD_N6R117_Location_on_Alternate_Route_Parameter,,TMDD_N6_Flag,FALSE
146,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6.3.1,Description Language,Response Message,O,Yes / No,,TMDD_N6R118_Description_Language_Supported,FALSE,TMDD_N6R118_Description_Language_Parameter,,TMDD_N6_Flag,FALSE
147,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.6.3.2,Report Medium,Response Message,O,Yes / No,,TMDD_N6R119_Report_Medium_Supported,FALSE,TMDD_N6R119_Report_Medium_Parameter,,TMDD_N6_Flag,FALSE
148,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.7,Event Location (EventLocation),Response Message,O,Yes / No,,TMDD_N6R120_Event_Location__EventLocation__Supported,FALSE,TMDD_N6R120_Event_Location__EventLocation__Parameter,,TMDD_N6_Flag,FALSE
149,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.7.1.1,Area Identifier (AreaLocation),Response Message,EventLocation:O.2 (1..*),Yes / No / NA,,TMDD_N6R121_Area_Identifier__AreaLocation__Supported,FALSE,TMDD_N6R121_Area_Identifier__AreaLocation__Parameter,,TMDD_N6_Flag,FALSE
150,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.7.1.2,Name of Area,Response Message,AreaLocation:O,Yes / No / NA,,TMDD_N6R122_Name_of_Area_Supported,FALSE,TMDD_N6R122_Name_of_Area_Parameter,,TMDD_N6_Flag,FALSE
151,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.7.1.3,Area Location Rank,Response Message,AreaLocation:O,Yes / No / NA,,TMDD_N6R123_Area_Location_Rank_Supported,FALSE,TMDD_N6R123_Area_Location_Rank_Parameter,,TMDD_N6_Flag,FALSE
152,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.7.1.4,Secondary Area Location Reference,Response Message,AreaLocation:O,Yes / No / NA,,TMDD_N6R124_Secondary_Area_Location_Reference_Supported,FALSE,TMDD_N6R124_Secondary_Area_Location_Reference_Parameter,,TMDD_N6_Flag,FALSE
153,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.7.2,Required Link Location Information (LinkLocation),Response Message,EventLocation:O.2 (1..*),Yes / No / NA,,TMDD_N6R125_Required_Link_Location_Information__LinkLocation__Supported,FALSE,TMDD_N6R125_Required_Link_Location_Information__LinkLocation__Parameter,,TMDD_N6_Flag,FALSE
154,2.3.3.2,Need for Current Event Information,Optional,Yes / No,3.3.3.6.4.7.3.1,Link Ownership,Response Message,LinkLocation:O,Yes / No / NA,,TMDD_N6R126_Link_Ownership_Supported,FALSE,TMDD_N6R126_Link_Ownership_Parameter,,TMDD_N6_Flag,FALSE
