Name,ScriptFile,DataFile,Description,Type
TCS-4-dlOrganizationInformationSubscription-OC-InValid-5,TPS-4-dlOrganizationInformationSubscription-OC.xml,TCS-4-dlOrganizationInformationSubscription-OC-InValid-5.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,EC
TCS-4-dlOrganizationInformationSubscription-OC-InValid-6,TPS-4-dlOrganizationInformationSubscription-OC.xml,TCS-4-dlOrganizationInformationSubscription-OC-InValid-6.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,EC
TCS-4-dlOrganizationInformationSubscription-OC-InValid-7,TPS-4-dlOrganizationInformationSubscription-OC.xml,TCS-4-dlOrganizationInformationSubscription-OC-InValid-7.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,EC
TCS-4-dlOrganizationInformationSubscription-EC-Valid,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-Valid.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for a valid response result.,OC
TCS-4-dlOrganizationInformationSubscription-EC-InValid-1,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-InValid-1.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,OC
TCS-4-dlOrganizationInformationSubscription-EC-InValid-2,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-InValid-2.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,OC
TCS-4-dlOrganizationInformationSubscription-EC-InValid-3,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-InValid-3.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,OC
TCS-4-dlOrganizationInformationSubscription-EC-InValid-4,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-InValid-4.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,OC
TCS-4-dlOrganizationInformationSubscription-EC-InValid-5,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-InValid-5.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,OC
TCS-4-dlOrganizationInformationSubscription-EC-InValid-6,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-4-dlOrganizationInformationSubscription-EC-InValid-7,TPS-4-dlOrganizationInformationSubscription-EC.xml,TCS-4-dlOrganizationInformationSubscription-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlOrganizationInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.2 [Need to Provide Information on Organizations_ Centers_ and Contacts]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-5-dlEventIndexRequest-OC-Valid,TPS-5-dlEventIndexRequest-OC.xml,TCS-5-dlEventIndexRequest-OC-Valid.data,This test case is used to verify the SUTs support of the dlEventIndexRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.3.1 [Need For An Index of Events]. This Test Case tests for a valid response result.,EC
TCS-5-dlEventIndexRequest-OC-InValid-1,TPS-5-dlEventIndexRequest-OC.xml,TCS-5-dlEventIndexRequest-OC-InValid-1.data,This test case is used to verify the SUTs support of the dlEventIndexRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.3.1 [Need For An Index of Events]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,EC
TCS-5-dlEventIndexRequest-OC-InValid-2,TPS-5-dlEventIndexRequest-OC.xml,TCS-5-dlEventIndexRequest-OC-InValid-2.data,This test case is used to verify the SUTs support of the dlEventIndexRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.3.1 [Need For An Index of Events]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,EC
