ID,NeedID,RequirementID,TCID,ItemType,Precondition
876344,2.3.2,3.3.1.4.1.2.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-2,SUT/RI,Subscription
876345,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-OC-InValid-3,SUT/RI,Subscription
876346,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-OC-InValid-3,SUT/RI,Subscription
876347,2.3.2,3.3.1.4.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-3,SUT/RI,Subscription
876348,2.3.2,3.3.1.4.1.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-3,SUT/RI,Subscription
876349,2.3.2,3.3.1.4.1.2.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-3,SUT/RI,Subscription
876350,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-OC-InValid-4,SUT/RI,Subscription
876351,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-OC-InValid-4,SUT/RI,Subscription
876352,2.3.2,3.3.1.4.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-4,SUT/RI,Subscription
876353,2.3.2,3.3.1.4.1.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-4,SUT/RI,Subscription
876354,2.3.2,3.3.1.4.1.2.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-4,SUT/RI,Subscription
876355,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-OC-InValid-5,SUT/RI,Subscription
876356,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-OC-InValid-5,SUT/RI,Subscription
876357,2.3.2,3.3.1.4.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-5,SUT/RI,Subscription
876358,2.3.2,3.3.1.4.1.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-5,SUT/RI,Subscription
876359,2.3.2,3.3.1.4.1.2.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-5,SUT/RI,Subscription
876360,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-OC-InValid-6,SUT/RI,Subscription
876361,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-OC-InValid-6,SUT/RI,Subscription
876362,2.3.2,3.3.1.4.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-6,SUT/RI,Subscription
876363,2.3.2,3.3.1.4.1.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-6,SUT/RI,Subscription
876364,2.3.2,3.3.1.4.1.2.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-6,SUT/RI,Subscription
876365,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-OC-InValid-7,SUT/RI,Subscription
876366,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-OC-InValid-7,SUT/RI,Subscription
876367,2.3.2,3.3.1.4.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-7,SUT/RI,Subscription
876368,2.3.2,3.3.1.4.1.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-7,SUT/RI,Subscription
876369,2.3.2,3.3.1.4.1.2.1,TCS-4-dlOrganizationInformationSubscription-OC-InValid-7,SUT/RI,Subscription
876370,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876371,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876372,2.3.2,3.3.2.4,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876373,2.3.2,3.3.2.4.1,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876374,2.3.2,3.3.2.4.2.1,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876375,2.3.2,3.3.2.4.2.1.1,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876376,2.3.2,3.3.2.4.2.2,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876377,2.3.2,3.3.2.4.2.3,TCS-4-dlOrganizationInformationSubscription-EC-Valid,SUT/RI,Subscription
876378,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-InValid-1,RI,Subscription
876379,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-InValid-1,RI,Subscription
876380,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-InValid-2,RI,Subscription
876381,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-InValid-2,RI,Subscription
876382,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-InValid-3,RI,Subscription
876383,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-InValid-3,RI,Subscription
876384,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-InValid-4,RI,Subscription
876385,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-InValid-4,RI,Subscription
876386,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-InValid-5,RI,Subscription
876387,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-InValid-5,RI,Subscription
876388,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-InValid-6,RI,Subscription
876389,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-InValid-6,RI,Subscription
876390,2.3.2,3.3.2.3,TCS-4-dlOrganizationInformationSubscription-EC-InValid-7,RI,Subscription
876391,2.3.2,3.3.2.2,TCS-4-dlOrganizationInformationSubscription-EC-InValid-7,RI,Subscription
876392,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-Valid,SUT/RI,
876393,2.3.3.1,3.3.3.9.5,TCS-5-dlEventIndexRequest-OC-Valid,SUT/RI,
876394,2.3.3.1,3.3.3.9.5.1,TCS-5-dlEventIndexRequest-OC-Valid,SUT/RI,
876395,2.3.3.1,3.3.3.9.5.2.1,TCS-5-dlEventIndexRequest-OC-Valid,SUT/RI,
876396,2.3.3.1,3.3.3.9.5.2.2,TCS-5-dlEventIndexRequest-OC-Valid,SUT/RI,
876397,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-1,RI,
876398,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-1,RI,
876399,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-1,RI,
876400,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-1,RI,
876401,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-2,SUT/RI,
876402,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-2,SUT/RI,
876403,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-2,SUT/RI,
876404,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-2,SUT/RI,
876405,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-3,SUT/RI,
876406,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-3,SUT/RI,
876407,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-3,SUT/RI,
876408,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-3,SUT/RI,
876409,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-4,SUT/RI,
876410,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-4,SUT/RI,
876411,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-4,SUT/RI,
876412,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-4,SUT/RI,
876413,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-5,SUT/RI,
876414,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-5,SUT/RI,
876415,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-5,SUT/RI,
876416,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-5,SUT/RI,
876417,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-6,SUT/RI,
876418,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-6,SUT/RI,
876419,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-6,SUT/RI,
876420,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-6,SUT/RI,
876421,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-7,SUT/RI,
876422,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-7,SUT/RI,
876423,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-7,SUT/RI,
876424,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-7,SUT/RI,
876425,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-OC-InValid-8,SUT/RI,
876426,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexRequest-OC-InValid-8,SUT/RI,
876427,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexRequest-OC-InValid-8,SUT/RI,
876428,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexRequest-OC-InValid-8,SUT/RI,
876429,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876430,2.3.3.1,3.3.3.9.4,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876431,2.3.3.1,3.3.3.9.4.1,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876432,2.3.3.1,3.3.3.9.4.2.1,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876433,2.3.3.1,3.3.3.9.4.2.1.1,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876434,2.3.3.1,3.3.3.9.4.2.2,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876435,2.3.3.1,3.3.3.4.3.1,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876436,2.3.3.1,3.3.3.4.3.2,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876437,2.3.3.1,3.3.3.4.3.3,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876438,2.3.3.1,3.3.3.4.3.4,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876439,2.3.3.1,3.3.3.4.3.5,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876440,2.3.3.1,3.3.3.4.3.6,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876441,2.3.3.1,3.3.3.4.3.7,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876442,2.3.3.1,3.3.3.4.3.8,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876443,2.3.3.1,3.3.3.4.3.9,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876444,2.3.3.1,3.3.3.4.3.10,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876445,2.3.3.1,3.3.3.4.3.11,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876446,2.3.3.1,3.3.3.4.3.12,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876447,2.3.3.1,3.3.3.4.3.13,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876448,2.3.3.1,3.3.3.4.3.14,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876449,2.3.3.1,3.3.3.4.3.15,TCS-5-dlEventIndexRequest-EC-Valid,SUT/RI,
876450,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-1,RI,
876451,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-2,RI,
876452,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-3,RI,
876453,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-4,RI,
876454,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-5,RI,
876455,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-6,RI,
876456,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-7,RI,
876457,2.3.3.1,3.3.3.9.1,TCS-5-dlEventIndexRequest-EC-InValid-8,RI,
876458,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-Valid,SUT/RI,Subscription
876459,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-Valid,SUT/RI,Subscription
876460,2.3.3.1,3.3.3.9.5,TCS-5-dlEventIndexSubscription-OC-Valid,SUT/RI,Subscription
876461,2.3.3.1,3.3.3.9.5.1,TCS-5-dlEventIndexSubscription-OC-Valid,SUT/RI,Subscription
876462,2.3.3.1,3.3.3.9.5.2.1,TCS-5-dlEventIndexSubscription-OC-Valid,SUT/RI,Subscription
876463,2.3.3.1,3.3.3.9.5.2.2,TCS-5-dlEventIndexSubscription-OC-Valid,SUT/RI,Subscription
876464,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-InValid-1,RI,Subscription
876465,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-InValid-1,RI,Subscription
876466,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexSubscription-OC-InValid-1,RI,Subscription
876467,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexSubscription-OC-InValid-1,RI,Subscription
876468,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexSubscription-OC-InValid-1,RI,Subscription
876469,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-InValid-2,SUT/RI,Subscription
876470,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-InValid-2,SUT/RI,Subscription
876471,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexSubscription-OC-InValid-2,SUT/RI,Subscription
876472,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexSubscription-OC-InValid-2,SUT/RI,Subscription
876473,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexSubscription-OC-InValid-2,SUT/RI,Subscription
876474,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-InValid-3,SUT/RI,Subscription
876475,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-InValid-3,SUT/RI,Subscription
876476,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexSubscription-OC-InValid-3,SUT/RI,Subscription
876477,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexSubscription-OC-InValid-3,SUT/RI,Subscription
876478,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexSubscription-OC-InValid-3,SUT/RI,Subscription
876479,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-InValid-4,SUT/RI,Subscription
876480,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-InValid-4,SUT/RI,Subscription
876481,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexSubscription-OC-InValid-4,SUT/RI,Subscription
876482,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexSubscription-OC-InValid-4,SUT/RI,Subscription
876483,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexSubscription-OC-InValid-4,SUT/RI,Subscription
876484,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-InValid-5,SUT/RI,Subscription
876485,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-InValid-5,SUT/RI,Subscription
876486,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexSubscription-OC-InValid-5,SUT/RI,Subscription
876487,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexSubscription-OC-InValid-5,SUT/RI,Subscription
876488,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexSubscription-OC-InValid-5,SUT/RI,Subscription
876489,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-InValid-6,SUT/RI,Subscription
876490,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-InValid-6,SUT/RI,Subscription
876491,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexSubscription-OC-InValid-6,SUT/RI,Subscription
876492,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexSubscription-OC-InValid-6,SUT/RI,Subscription
876493,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexSubscription-OC-InValid-6,SUT/RI,Subscription
876494,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-OC-InValid-7,SUT/RI,Subscription
876495,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-OC-InValid-7,SUT/RI,Subscription
876496,2.3.3.1,3.3.1.4.1,TCS-5-dlEventIndexSubscription-OC-InValid-7,SUT/RI,Subscription
876497,2.3.3.1,3.3.1.4.1.1,TCS-5-dlEventIndexSubscription-OC-InValid-7,SUT/RI,Subscription
876498,2.3.3.1,3.3.1.4.1.2.1,TCS-5-dlEventIndexSubscription-OC-InValid-7,SUT/RI,Subscription
876499,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876500,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876501,2.3.3.1,3.3.3.9.4,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876502,2.3.3.1,3.3.3.9.4.1,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876503,2.3.3.1,3.3.3.9.4.2.1,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876504,2.3.3.1,3.3.3.9.4.2.1.1,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876505,2.3.3.1,3.3.3.9.4.2.2,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876506,2.3.3.1,3.3.3.4.3.1,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876507,2.3.3.1,3.3.3.4.3.2,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876508,2.3.3.1,3.3.3.4.3.3,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876509,2.3.3.1,3.3.3.4.3.4,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876510,2.3.3.1,3.3.3.4.3.5,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876511,2.3.3.1,3.3.3.4.3.6,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876512,2.3.3.1,3.3.3.4.3.7,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876513,2.3.3.1,3.3.3.4.3.8,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876514,2.3.3.1,3.3.3.4.3.9,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876515,2.3.3.1,3.3.3.4.3.10,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876516,2.3.3.1,3.3.3.4.3.11,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876517,2.3.3.1,3.3.3.4.3.12,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876518,2.3.3.1,3.3.3.4.3.13,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876519,2.3.3.1,3.3.3.4.3.14,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876520,2.3.3.1,3.3.3.4.3.15,TCS-5-dlEventIndexSubscription-EC-Valid,SUT/RI,Subscription
876521,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-InValid-1,RI,Subscription
876522,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-InValid-1,RI,Subscription
876523,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-InValid-2,RI,Subscription
876524,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-InValid-2,RI,Subscription
876525,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-InValid-3,RI,Subscription
876526,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-InValid-3,RI,Subscription
876527,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-InValid-4,RI,Subscription
876528,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-InValid-4,RI,Subscription
876529,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-InValid-5,RI,Subscription
876530,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-InValid-5,RI,Subscription
876531,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-InValid-6,RI,Subscription
876532,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-InValid-6,RI,Subscription
876533,2.3.3.1,3.3.3.9.3,TCS-5-dlEventIndexSubscription-EC-InValid-7,RI,Subscription
876534,2.3.3.1,3.3.3.9.2,TCS-5-dlEventIndexSubscription-EC-InValid-7,RI,Subscription
876535,2.3.3.2,3.3.3.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876536,2.3.3.2,3.3.3.5,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876537,2.3.3.2,3.3.3.6,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876538,2.3.3.2,3.3.3.6.1.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876539,2.3.3.2,3.3.3.6.1.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876540,2.3.3.2,3.3.3.6.1.2.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876541,2.3.3.2,3.3.3.6.1.2.3,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876542,2.3.3.2,3.3.3.6.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876543,2.3.3.2,3.3.3.6.2.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876544,2.3.3.2,3.3.3.6.3.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876545,2.3.3.2,3.3.3.6.3.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876546,2.3.3.2,3.3.3.6.4.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876547,2.3.3.2,3.3.3.6.4.1.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876548,2.3.3.2,3.3.3.6.4.1.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876549,2.3.3.2,3.3.3.6.4.1.2.1.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876550,2.3.3.2,3.3.3.6.4.1.2.1.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876551,2.3.3.2,3.3.3.6.4.1.2.1.2.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876552,2.3.3.2,3.3.3.6.4.1.2.4,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876553,2.3.3.2,3.3.3.6.4.1.2.5,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876554,2.3.3.2,3.3.3.6.4.1.2.6,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876555,2.3.3.2,3.3.3.6.4.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876556,2.3.3.2,3.3.3.6.4.4,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876557,2.3.3.2,3.3.3.6.4.5,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876558,2.3.3.2,3.3.3.6.4.5.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876559,2.3.3.2,3.3.3.6.4.5.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876560,2.3.3.2,3.3.3.6.4.6,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876561,2.3.3.2,3.3.3.6.4.6.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876562,2.3.3.2,3.3.3.6.4.6.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876563,2.3.3.2,3.3.3.6.4.6.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876564,2.3.3.2,3.3.3.6.4.6.2.2.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876565,2.3.3.2,3.3.3.6.4.6.2.2.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876566,2.3.3.2,3.3.3.6.4.6.3.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876567,2.3.3.2,3.3.3.6.4.6.3.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876568,2.3.3.2,3.3.3.6.4.7,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876569,2.3.3.2,3.3.3.6.4.7.1.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876570,2.3.3.2,3.3.3.6.4.7.1.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876571,2.3.3.2,3.3.3.6.4.7.1.3,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876572,2.3.3.2,3.3.3.6.4.7.1.4,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876573,2.3.3.2,3.3.3.6.4.7.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876574,2.3.3.2,3.3.3.6.4.7.3.1,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876575,2.3.3.2,3.3.3.6.4.7.3.2,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876576,2.3.3.2,3.3.3.6.4.7.3.3,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876577,2.3.3.2,3.3.3.6.4.7.3.4,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876578,2.3.3.2,3.3.3.6.4.7.3.5,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876579,2.3.3.2,3.3.3.6.4.7.3.6,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876580,2.3.3.2,3.3.3.6.4.7.3.7,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
876581,2.3.3.2,3.3.3.6.4.7.3.8,TCS-6-dlFullEventUpdateRequest-OC-Valid,SUT/RI,
