ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
92,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.2,Publish Event Information,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center.,TMDD_N6R57_Publish_Event_Information_Supported,False,TMDD_N6R57_Publish_Event_Information_Parameter,900000,TMDD_N6_Flag,False
93,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.3,Subscribe to Event Information,Subscription:O,Yes / No / NA,,TMDD_N6R58_Subscribe_to_Event_Information_Supported,False,TMDD_N6R58_Subscribe_to_Event_Information_Parameter,,TMDD_N6_Flag,False
94,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4,Contents of Event Information Request,M,Yes,,TMDD_N6R59_Contents_of_Event_Information_Request_Supported,True,TMDD_N6R59_Contents_of_Event_Information_Request_Parameter,,TMDD_N6_Flag,False
95,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.1,Required Event Information Request Content,M,Yes,,TMDD_N6R60_Required_Event_Information_Request_Content_Supported,True,TMDD_N6R60_Required_Event_Information_Request_Content_Parameter,,TMDD_N6_Flag,False
96,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.2.1,Authentication - Events (AuthEvents),O,Yes / No,,TMDD_N6R61_Authentication___Events__AuthEvents__Supported,False,TMDD_N6R61_Authentication___Events__AuthEvents__Parameter,,TMDD_N6_Flag,False
97,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.2.1.1,Operator Identifier - Events,AuthEvents:O,Yes / No / NA,,TMDD_N6R62_Operator_Identifier___Events_Supported,False,TMDD_N6R62_Operator_Identifier___Events_Parameter,,TMDD_N6_Flag,False
98,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.2.2,Requesting Organization,O,Yes / No,,TMDD_N6R63_Requesting_Organization_Supported,False,TMDD_N6R63_Requesting_Organization_Parameter,,TMDD_N6_Flag,False
99,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.1,Event Unique Identifier Filter,O,Yes / No,,TMDD_N6R64_Event_Unique_Identifier_Filter_Supported,False,TMDD_N6R64_Event_Unique_Identifier_Filter_Parameter,,TMDD_N6_Flag,False
100,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.2,Event Response Plan Identifier Filter,O,Yes / No,,TMDD_N6R65_Event_Response_Plan_Identifier_Filter_Supported,False,TMDD_N6R65_Event_Response_Plan_Identifier_Filter_Parameter,,TMDD_N6_Flag,False
101,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.3,Event Category Filter,O,Yes / No,,TMDD_N6R66_Event_Category_Filter_Supported,False,TMDD_N6R66_Event_Category_Filter_Parameter,,TMDD_N6_Flag,False
102,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.4,Event Priority Filter,O,Yes / No,,TMDD_N6R67_Event_Priority_Filter_Supported,False,TMDD_N6R67_Event_Priority_Filter_Parameter,,TMDD_N6_Flag,False
103,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.5,Event Description Confidence Level Filter,O,Yes / No,,TMDD_N6R68_Event_Description_Confidence_Level_Filter_Supported,False,TMDD_N6R68_Event_Description_Confidence_Level_Filter_Parameter,,TMDD_N6_Flag,False
104,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.6,Event Access Level Filter,O,Yes / No,,TMDD_N6R69_Event_Access_Level_Filter_Supported,False,TMDD_N6R69_Event_Access_Level_Filter_Parameter,,TMDD_N6_Flag,False
105,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.7,Event Action Flag Filter,O,Yes / No,,TMDD_N6R70_Event_Action_Flag_Filter_Supported,False,TMDD_N6R70_Event_Action_Flag_Filter_Parameter,,TMDD_N6_Flag,False
106,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.8,Event Severity Filter,O,Yes / No,,TMDD_N6R71_Event_Severity_Filter_Supported,False,TMDD_N6R71_Event_Severity_Filter_Parameter,,TMDD_N6_Flag,False
107,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.9,External Center Organization Filter,O,Yes / No,,TMDD_N6R72_External_Center_Organization_Filter_Supported,False,TMDD_N6R72_External_Center_Organization_Filter_Parameter,,TMDD_N6_Flag,False
108,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.10,Event Location Filter,O,Yes / No,,TMDD_N6R73_Event_Location_Filter_Supported,False,TMDD_N6R73_Event_Location_Filter_Parameter,,TMDD_N6_Flag,False
109,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.11,Request Start Time Filter,O,Yes / No,,TMDD_N6R74_Request_Start_Time_Filter_Supported,False,TMDD_N6R74_Request_Start_Time_Filter_Parameter,,TMDD_N6_Flag,False
110,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.12,Request End Time Filter,O,Yes / No,,TMDD_N6R75_Request_End_Time_Filter_Supported,False,TMDD_N6R75_Request_End_Time_Filter_Parameter,,TMDD_N6_Flag,False
111,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.13,Hazardous Material Codes Filter,HazMatCode:O,Yes / No / NA,,TMDD_N6R76_Hazardous_Material_Codes_Filter_Supported,False,TMDD_N6R76_Hazardous_Material_Codes_Filter_Parameter,,TMDD_N6_Flag,False
112,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.14,Hazardous Material Placard Codes Filter,HazMatPlacard:O,Yes / No / NA,,TMDD_N6R77_Hazardous_Material_Placard_Codes_Filter_Supported,False,TMDD_N6R77_Hazardous_Material_Placard_Codes_Filter_Parameter,,TMDD_N6_Flag,False
113,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.4.3.15,Event Headline Filter,O,Yes / No,,TMDD_N6R78_Event_Headline_Filter_Supported,False,TMDD_N6R78_Event_Headline_Filter_Parameter,,TMDD_N6_Flag,False
114,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.5,Contents of the Event Information,M,Yes,,TMDD_N6R79_Contents_of_the_Event_Information_Supported,True,TMDD_N6R79_Contents_of_the_Event_Information_Parameter,,TMDD_N6_Flag,False
115,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6,Required Event Information Content,M,Yes,,TMDD_N6R80_Required_Event_Information_Content_Supported,True,TMDD_N6R80_Required_Event_Information_Content_Parameter,,TMDD_N6_Flag,False
116,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.1.1,Required Event Message Header Information,M,Yes,,TMDD_N6R81_Required_Event_Message_Header_Information_Supported,True,TMDD_N6R81_Required_Event_Message_Header_Information_Parameter,,TMDD_N6_Flag,False
117,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.1.2.1,External Center Organization - Events,O,Yes / No,,TMDD_N6R82_External_Center_Organization___Events_Supported,False,TMDD_N6R82_External_Center_Organization___Events_Parameter,,TMDD_N6_Flag,False
118,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.1.2.2,Responding Organization,O,Yes / No,,TMDD_N6R83_Responding_Organization_Supported,False,TMDD_N6R83_Responding_Organization_Parameter,,TMDD_N6_Flag,False
119,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.1.2.3,Message Expiry Time,O,Yes / No,,TMDD_N6R84_Message_Expiry_Time_Supported,False,TMDD_N6R84_Message_Expiry_Time_Parameter,,TMDD_N6_Flag,False
120,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.2.1,Required Event Reference Information,M,Yes,,TMDD_N6R85_Required_Event_Reference_Information_Supported,True,TMDD_N6R85_Required_Event_Reference_Information_Parameter,,TMDD_N6_Flag,False
121,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.2.2.1,Event Response Plan,O,Yes / No,,TMDD_N6R86_Event_Response_Plan_Supported,False,TMDD_N6R86_Event_Response_Plan_Parameter,,TMDD_N6_Flag,False
122,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.3.1,Required Event Headline Information,M,Yes,,TMDD_N6R87_Required_Event_Headline_Information_Supported,True,TMDD_N6R87_Required_Event_Headline_Information_Parameter,,TMDD_N6_Flag,False
123,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.3.2.1,Event Headline Element,O,Yes / No,,TMDD_N6R88_Event_Headline_Element_Supported,False,TMDD_N6R88_Event_Headline_Element_Parameter,,TMDD_N6_Flag,False
124,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1,Event Time (EventTime),M,Yes,,TMDD_N6R89_Event_Time__EventTime__Supported,True,TMDD_N6R89_Event_Time__EventTime__Parameter,,TMDD_N6_Flag,False
125,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.1,Required Event Time Information,M,Yes,,TMDD_N6R90_Required_Event_Time_Information_Supported,True,TMDD_N6R90_Required_Event_Time_Information_Parameter,,TMDD_N6_Flag,False
126,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.2.1,Event Valid Period (EventValidPeriod),EventTime:O,Yes / No / NA,,TMDD_N6R91_Event_Valid_Period__EventValidPeriod__Supported,False,TMDD_N6R91_Event_Valid_Period__EventValidPeriod__Parameter,,TMDD_N6_Flag,False
127,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.2.1.1,Required Event Effective Period Information (EffectivePeriod),EventValidPeriod:M,Yes / NA,,TMDD_N6R92_Required_Event_Effective_Period_Information__EffectivePeriod__Supported,False,TMDD_N6R92_Required_Event_Effective_Period_Information__EffectivePeriod__Parameter,,TMDD_N6_Flag,False
128,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.2.1.2.1,Effective Period Qualifier,EffectivePeriod:O,Yes / No / NA,,TMDD_N6R93_Effective_Period_Qualifier_Supported,False,TMDD_N6R93_Effective_Period_Qualifier_Parameter,,TMDD_N6_Flag,False
129,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.2.1.2.2,Days Event Not In Effect,EffectivePeriod:O,Yes / No / NA,,TMDD_N6R94_Days_Event_Not_In_Effect_Supported,False,TMDD_N6R94_Days_Event_Not_In_Effect_Parameter,,TMDD_N6_Flag,False
130,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.2.4,Event Start Date/Time,EventTime:O,Yes / No / NA,,TMDD_N6R97_Event_Start_Date_Time_Supported,False,TMDD_N6R97_Event_Start_Date_Time_Parameter,,TMDD_N6_Flag,False
131,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.2.5,Alternate Start Date/Time,EventTime:O,Yes / No / NA,,TMDD_N6R98_Alternate_Start_Date_Time_Supported,False,TMDD_N6R98_Alternate_Start_Date_Time_Parameter,,TMDD_N6_Flag,False
132,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.1.2.6,Alternate End Date/Time,EventTime:O,Yes / No / NA,,TMDD_N6R99_Alternate_End_Date_Time_Supported,False,TMDD_N6R99_Alternate_End_Date_Time_Parameter,,TMDD_N6_Flag,False
133,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.2,Element Identifier,O,Yes / No,,TMDD_N6R104_Element_Identifier_Supported,False,TMDD_N6R104_Element_Identifier_Parameter,,TMDD_N6_Flag,False
134,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.4,Event Category,O,Yes / No,,TMDD_N6R106_Event_Category_Supported,False,TMDD_N6R106_Event_Category_Parameter,,TMDD_N6_Flag,False
135,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.5,Event Source (EventSource),O,Yes / No,,TMDD_N6R107_Event_Source__EventSource__Supported,False,TMDD_N6R107_Event_Source__EventSource__Parameter,,TMDD_N6_Flag,False
136,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.5.1,Information Source Organization,EventSource:O.6 (1..*),Yes / No / NA,,TMDD_N6R108_Information_Source_Organization_Supported,False,TMDD_N6R108_Information_Source_Organization_Parameter,,TMDD_N6_Flag,False
137,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.5.2,Event Detection Method,EventSource:O.6 (1..*),Yes / No / NA,,TMDD_N6R109_Event_Detection_Method_Supported,False,TMDD_N6R109_Event_Detection_Method_Parameter,,TMDD_N6_Flag,False
138,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6,Event Description (EventDescription),O,Yes / No,,TMDD_N6R110_Event_Description__EventDescription__Supported,False,TMDD_N6R110_Event_Description__EventDescription__Parameter,,TMDD_N6_Flag,False
139,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6.1,Event Quantity,EventDescription:O,Yes / No / NA,,TMDD_N6R111_Event_Quantity_Supported,False,TMDD_N6R111_Event_Quantity_Parameter,,TMDD_N6_Flag,False
140,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6.2,Detour (Detour),EventDescription:O,Yes / No / NA,,TMDD_N6R112_Detour__Detour__Supported,False,TMDD_N6R112_Detour__Detour__Parameter,,TMDD_N6_Flag,False
141,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6.2.1,Required Detour Information,Detour:M,Yes / NA,,TMDD_N6R113_Required_Detour_Information_Supported,False,TMDD_N6R113_Required_Detour_Information_Parameter,,TMDD_N6_Flag,False
142,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6.2.2.1,Destination,Detour:O,Yes / No / NA,,TMDD_N6R114_Destination_Supported,False,TMDD_N6R114_Destination_Parameter,,TMDD_N6_Flag,False
143,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6.2.2.2,Location on Alternate Route,Detour:O,Yes / No / NA,,TMDD_N6R115_Location_on_Alternate_Route_Supported,False,TMDD_N6R115_Location_on_Alternate_Route_Parameter,,TMDD_N6_Flag,False
144,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6.3.1,Description Language,O,Yes / No,,TMDD_N6R116_Description_Language_Supported,False,TMDD_N6R116_Description_Language_Parameter,,TMDD_N6_Flag,False
145,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.6.3.2,Report Medium,O,Yes / No,,TMDD_N6R117_Report_Medium_Supported,False,TMDD_N6R117_Report_Medium_Parameter,,TMDD_N6_Flag,False
146,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7,Event Location (EventLocation),O,Yes / No,,TMDD_N6R118_Event_Location__EventLocation__Supported,False,TMDD_N6R118_Event_Location__EventLocation__Parameter,,TMDD_N6_Flag,False
147,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.1.1,Area Identifier (AreaLocation),EventLocation:O.2 (1..*),Yes / No / NA,,TMDD_N6R119_Area_Identifier__AreaLocation__Supported,False,TMDD_N6R119_Area_Identifier__AreaLocation__Parameter,,TMDD_N6_Flag,False
148,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.1.2,Name of Area,AreaLocation:O,Yes / No / NA,,TMDD_N6R120_Name_of_Area_Supported,False,TMDD_N6R120_Name_of_Area_Parameter,,TMDD_N6_Flag,False
149,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.1.3,Area Location Rank,AreaLocation:O,Yes / No / NA,,TMDD_N6R121_Area_Location_Rank_Supported,False,TMDD_N6R121_Area_Location_Rank_Parameter,,TMDD_N6_Flag,False
150,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.1.4,Secondary Area Location Reference,AreaLocation:O,Yes / No / NA,,TMDD_N6R122_Secondary_Area_Location_Reference_Supported,False,TMDD_N6R122_Secondary_Area_Location_Reference_Parameter,,TMDD_N6_Flag,False
151,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.2,Required Link Location Information (LinkLocation),EventLocation:O.2 (1..*),Yes / No / NA,,TMDD_N6R123_Required_Link_Location_Information__LinkLocation__Supported,False,TMDD_N6R123_Required_Link_Location_Information__LinkLocation__Parameter,,TMDD_N6_Flag,False
152,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.1,Link Ownership,LinkLocation:O,Yes / No / NA,,TMDD_N6R124_Link_Ownership_Supported,False,TMDD_N6R124_Link_Ownership_Parameter,,TMDD_N6_Flag,False
153,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.2,Route Designator,LinkLocation:O,Yes / No / NA,,TMDD_N6R125_Route_Designator_Supported,False,TMDD_N6R125_Route_Designator_Parameter,,TMDD_N6_Flag,False
154,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.3,Second Route Designator,LinkLocation:O,Yes / No / NA,,TMDD_N6R126_Second_Route_Designator_Supported,False,TMDD_N6R126_Second_Route_Designator_Parameter,,TMDD_N6_Flag,False
155,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.4,Link Identifier,LinkLocation:O,Yes / No / NA,,TMDD_N6R127_Link_Identifier_Supported,False,TMDD_N6R127_Link_Identifier_Parameter,,TMDD_N6_Flag,False
156,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.5,Link Name - Events,LinkLocation:O,Yes / No / NA,,TMDD_N6R128_Link_Name___Events_Supported,False,TMDD_N6R128_Link_Name___Events_Parameter,,TMDD_N6_Flag,False
157,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.6,Secondary Point,LinkLocation:O,Yes / No / NA,,TMDD_N6R129_Secondary_Point_Supported,False,TMDD_N6R129_Secondary_Point_Parameter,,TMDD_N6_Flag,False
158,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.7,Link Direction,LinkLocation:O,Yes / No / NA,,TMDD_N6R130_Link_Direction_Supported,False,TMDD_N6R130_Link_Direction_Parameter,,TMDD_N6_Flag,False
159,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.8,Link Alignment,LinkLocation:O,Yes / No / NA,,TMDD_N6R131_Link_Alignment_Supported,False,TMDD_N6R131_Link_Alignment_Parameter,,TMDD_N6_Flag,False
160,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.9,Linear Reference Version - Events,LinkLocation:O,Yes / No / NA,,TMDD_N6R132_Linear_Reference_Version___Events_Supported,False,TMDD_N6R132_Linear_Reference_Version___Events_Parameter,,TMDD_N6_Flag,False
161,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.3.10,Alternate Link Location,LinkLocation:O,Yes / No / NA,,TMDD_N6R133_Alternate_Link_Location_Supported,False,TMDD_N6R133_Alternate_Link_Location_Parameter,,TMDD_N6_Flag,False
162,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.4,Required Point on a Link Location Information (PointOnALink),EventLocation:O.2 (1..*),Yes / No / NA,,TMDD_N6R134_Required_Point_on_a_Link_Location_Information__PointOnALink__Supported,False,TMDD_N6R134_Required_Point_on_a_Link_Location_Information__PointOnALink__Parameter,,TMDD_N6_Flag,False
163,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.5.1,Linear Reference Location,PointOnALink:O,Yes / No / NA,,TMDD_N6R135_Linear_Reference_Location_Supported,False,TMDD_N6R135_Linear_Reference_Location_Parameter,,TMDD_N6_Flag,False
164,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.5.2,Link Name - Event Point,PointOnALink:O,Yes / No / NA,,TMDD_N6R136_Link_Name___Event_Point_Supported,False,TMDD_N6R136_Link_Name___Event_Point_Parameter,,TMDD_N6_Flag,False
165,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.5.3,Point Name,PointOnALink:O,Yes / No / NA,,TMDD_N6R137_Point_Name_Supported,False,TMDD_N6R137_Point_Name_Parameter,,TMDD_N6_Flag,False
166,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.5.4,Cross Street Identifier,PointOnALink:O,Yes / No / NA,,TMDD_N6R138_Cross_Street_Identifier_Supported,False,TMDD_N6R138_Cross_Street_Identifier_Parameter,,TMDD_N6_Flag,False
167,2.3.3.2,Need for Current Event Information,Optional,Yes/No,3.3.3.6.4.7.5.5,Cross Street Name,PointOnALink:O,Yes / No / NA,,TMDD_N6R139_Cross_Street_Name_Supported,False,TMDD_N6R139_Cross_Street_Name_Parameter,,TMDD_N6_Flag,False
